Column,Row,Angle,HeadPitch,HeadYaw,SonarLeft,SonarRight,LandmarkDetected,LandmarkID1,Alpha1,Beta1,Width1,Height1,LandmarkID2,Alpha2,Beta2,Width2,Height2,LandmarkID3,Alpha3,Beta3,Width3,Height3,LandmarkID4,Alpha4,Beta4,Width4,Height4
0,4,20,N/A,N/A,0.239999994635582,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,30,N/A,N/A,0.239999994635582,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,40,N/A,N/A,0.239999994635582,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,50,N/A,N/A,0.299999982118607,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,60,N/A,N/A,0.259999990463257,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,70,N/A,N/A,0.259999990463257,0.199999988079071,True,112,-0.258460432291031,-0.180650666356087,0.237492963671684,0.237492963671684,108,0.035914588719606,-0.178703531622887,0.21590268611908,0.21590268611908,0,0,0,0,0,0,0,0,0,0
0,4,80,N/A,N/A,0.280000001192093,0.239999994635582,True,108,0.299772560596466,-0.193631559610367,0.230849787592888,0.230849787592888,112,-0.000830382283311,-0.192766174674034,0.235832169651985,0.235832169651985,0,0,0,0,0,0,0,0,0,0
0,4,90,N/A,N/A,0.159999996423721,0.239999994635582,True,112,0.268632769584656,-0.166588053107262,0.244136109948158,0.244136109948158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,100,N/A,N/A,0.199999988079071,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,110,N/A,N/A,0.199999988079071,0.340000003576279,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,120,N/A,N/A,0.179999992251396,0.449999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,130,N/A,N/A,0.299999982118607,0.280000001192093,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,140,N/A,N/A,0.219999998807907,0.479999989271164,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,150,N/A,N/A,0.280000001192093,0.669999957084656,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,160,N/A,N/A,0.299999982118607,0.659999966621399,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,170,N/A,N/A,0.310000002384186,0.689999997615814,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,180,N/A,N/A,0.459999978542328,0.319999992847443,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,190,N/A,N/A,0.469999998807907,0.889999985694885,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,200,N/A,N/A,0.689999997615814,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,210,N/A,N/A,0.680000007152557,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,220,N/A,N/A,0.469999998807907,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,230,N/A,N/A,0.389999985694885,0.299999982118607,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,240,N/A,N/A,0.259999990463257,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,250,N/A,N/A,0.219999998807907,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,260,N/A,N/A,0.219999998807907,0.119999997317791,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,270,N/A,N/A,0.159999996423721,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,280,N/A,N/A,0.199999988079071,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,290,N/A,N/A,0.239999994635582,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,300,N/A,N/A,0.259999990463257,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,310,N/A,N/A,0.219999998807907,0.259999990463257,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,N/A,N/A,0.319999992847443,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,10,N/A,N/A,0.280000001192093,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,20,N/A,N/A,0.199999988079071,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,30,N/A,N/A,0.199999988079071,0.219999998807907,True,64,-0.183309659361839,-0.118775106966496,0.260744005441666,0.260744005441666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,40,N/A,N/A,0.199999988079071,0.199999988079071,True,68,-0.181233674287796,-0.129808872938156,0.24247533082962,0.24247533082962,64,0.137222781777382,-0.098222054541111,0.254100859165192,0.254100859165192,0,0,0,0,0,0,0,0,0,0
0,5,50,N/A,N/A,0.239999994635582,0.280000001192093,True,68,0.086983859539032,-0.121803984045982,0.24247533082962,0.24247533082962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,60,N/A,N/A,0.280000001192093,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,70,N/A,N/A,0.199999988079071,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,80,N/A,N/A,0.280000001192093,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,90,N/A,N/A,0.299999982118607,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,100,N/A,N/A,0.199999988079071,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,110,N/A,N/A,0.219999998807907,0.179999992251396,True,112,-0.287939488887787,-0.203367218375206,0.252440065145493,0.252440065145493,108,0.029271434992552,-0.192766174674034,0.232510596513748,0.232510596513748,0,0,0,0,0,0,0,0,0,0
0,5,120,N/A,N/A,0.179999992251396,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,130,N/A,N/A,0.099999994039536,0.349999994039535,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,140,N/A,N/A,0.199999988079071,0.370000004768372,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,150,N/A,N/A,0.119999997317791,0.349999994039535,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,160,N/A,N/A,0.199999988079071,0.479999989271164,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,170,N/A,N/A,0.370000004768372,0.680000007152557,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,180,N/A,N/A,0.259999990463257,0.659999966621399,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,190,N/A,N/A,0.399999976158142,0.75,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,200,N/A,N/A,0.439999997615814,0.310000002384186,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,210,N/A,N/A,0.669999957084656,0.310000002384186,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,220,N/A,N/A,0.639999985694885,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,230,N/A,N/A,0.680000007152557,0.310000002384186,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,240,N/A,N/A,0.459999978542328,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,250,N/A,N/A,0.299999982118607,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,260,N/A,N/A,0.239999994635582,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,270,N/A,N/A,0.239999994635582,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,280,N/A,N/A,0.179999992251396,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,290,N/A,N/A,0.239999994635582,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,300,N/A,N/A,0.179999992251396,0.239999994635582,True,85,-0.073697552084923,-0.170265972614288,0.342122733592987,0.342122733592987,85,-0.07348994165659,-0.169616937637329,0.298942178487778,0.298942178487778,0,0,0,0,0,0,0,0,0,0
0,5,310,N/A,N/A,0.199999988079071,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,N/A,N/A,0.199999988079071,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,10,N/A,N/A,0.159999996423721,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,20,N/A,N/A,0.179999992251396,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,30,N/A,N/A,0.119999997317791,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,40,N/A,N/A,0.179999992251396,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,50,N/A,N/A,0.140000000596046,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,60,N/A,N/A,0.179999992251396,0.179999992251396,True,108,-0.289185017347336,-0.16788612306118,0.210920318961143,0.210920318961143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,70,N/A,N/A,0.199999988079071,0.199999988079071,True,108,-0.021797867491841,-0.156636044383049,0.207598745822906,0.207598745822906,112,-0.281296283006668,-0.148631170392036,0.197633996605873,0.197633996605873,0,0,0,0,0,0,0,0,0,0
0,6,80,N/A,N/A,0.239999994635582,0.159999996423721,True,108,0.276521503925323,-0.17567466199398,0.222545847296715,0.222545847296715,112,0.004774777218699,-0.162910118699074,0.197633996605873,0.197633996605873,0,0,0,0,0,0,0,0,0,0
0,6,90,N/A,N/A,0.239999994635582,0.219999998807907,True,112,0.276313930749893,-0.166371703147888,0.210920318961143,0.210920318961143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,100,N/A,N/A,0.199999988079071,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,110,N/A,N/A,0.199999988079071,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,120,N/A,N/A,0.199999988079071,0.370000004768372,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,130,N/A,N/A,0.239999994635582,0.310000002384186,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,140,N/A,N/A,0.280000001192093,0.659999966621399,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,150,N/A,N/A,0.340000003576279,0.519999980926514,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,160,N/A,N/A,0.329999983310699,0.759999990463257,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,170,N/A,N/A,0.329999983310699,0.280000001192093,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,180,N/A,N/A,0.479999989271164,0.340000003576279,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,190,N/A,N/A,0.509999990463257,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,200,N/A,N/A,0.370000004768372,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,210,N/A,N/A,0.419999986886978,0.099999994039536,True,85,-0.232925817370415,-0.074207410216332,0.288977444171906,0.288977444171906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,220,N/A,N/A,0.329999983310699,0.099999994039536,True,107,0.066639207303524,0.114448137581348,0.280673503875732,0.280673503875732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,230,N/A,N/A,0.259999990463257,0.119999997317791,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,240,N/A,N/A,0.429999977350235,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,250,N/A,N/A,0.199999988079071,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,260,N/A,N/A,0.140000000596046,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,270,N/A,N/A,0.119999997317791,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,280,N/A,N/A,0.119999997317791,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,290,N/A,N/A,0.099999994039536,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,300,N/A,N/A,0.179999992251396,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,310,N/A,N/A,0.199999988079071,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,N/A,N/A,0.119999997317791,0.119999997317791,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,10,N/A,N/A,0.089999996125698,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,20,N/A,N/A,0.119999997317791,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,30,N/A,N/A,0.179999992251396,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,40,N/A,N/A,0.199999988079071,0.329999983310699,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,50,N/A,N/A,0.219999998807907,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,60,N/A,N/A,0.199999988079071,0.179999992251396,True,108,-0.266764372587204,-0.186275735497475,0.224206641316414,0.224206641316414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,70,N/A,N/A,0.379999995231628,0.199999988079071,True,108,0.004151974804699,-0.179136231541634,0.224206641316414,0.224206641316414,112,-0.267594754695892,-0.168102487921715,0.204277157783508,0.204277157783508,0,0,0,0,0,0,0,0,0,0
0,7,80,N/A,N/A,0.219999998807907,0.199999988079071,True,108,0.257630050182343,-0.193631559610367,0.240814536809921,0.240814536809921,112,-0.027403058484197,-0.179352596402168,0.204277157783508,0.204277157783508,0,0,0,0,0,0,0,0,0,0
0,7,90,N/A,N/A,0.199999988079071,0.319999992847443,True,112,0.231680199503899,-0.181083381175995,0.217563480138779,0.217563480138779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,100,N/A,N/A,0.179999992251396,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,110,N/A,N/A,0.219999998807907,0.299999982118607,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,120,N/A,N/A,0.239999994635582,0.310000002384186,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,130,N/A,N/A,0.219999998807907,0.539999961853027,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,140,N/A,N/A,0.239999994635582,0.479999989271164,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,150,N/A,N/A,0.280000001192093,0.459999978542328,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,160,N/A,N/A,0.399999976158142,0.479999989271164,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,170,N/A,N/A,0.469999998807907,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,180,N/A,N/A,0.509999990463257,0.259999990463257,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,190,N/A,N/A,0.659999966621399,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,200,N/A,N/A,0.329999983310699,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,210,N/A,N/A,0.379999995231628,0.119999997317791,True,85,-0.126012459397316,-0.108823098242283,0.272369533777237,0.272369533777237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,220,N/A,N/A,0.349999994039535,0.089999996125698,True,107,-0.154868677258492,-0.078534357249737,0.29562059044838,0.29562059044838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,230,N/A,N/A,0.280000001192093,0.089999996125698,True,107,0.06975319236517,-0.118991456925869,0.310567736625671,0.310567736625671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,240,N/A,N/A,0.159999996423721,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,250,N/A,N/A,0.099999994039536,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,260,N/A,N/A,0.119999997317791,0.259999990463257,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,270,N/A,N/A,0.179999992251396,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,280,N/A,N/A,0.219999998807907,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,290,N/A,N/A,0.239999994635582,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,300,N/A,N/A,0.199999988079071,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,310,N/A,N/A,0.179999992251396,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,160,N/A,N/A,0.469999998807907,0.459999978542328,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,170,N/A,N/A,0.409999996423721,0.319999992847443,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,180,N/A,N/A,0.439999997615814,0.340000003576279,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,190,N/A,N/A,0.469999998807907,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,200,N/A,N/A,0.409999996423721,0.280000001192093,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,210,N/A,N/A,0.310000002384186,0.119999997317791,True,85,-0.035291787236929,-0.067933313548565,0.274030327796936,0.274030327796936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,220,N/A,N/A,0.219999998807907,0.079999998211861,True,107,-0.05397567152977,-0.063173651695252,0.347105085849762,0.347105085849762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,230,N/A,N/A,0.259999990463257,0.079999998211861,True,107,0.303301781415939,-0.08329401165247,0.372016936540604,0.372016936540604,107,0.303301781415939,-0.083077669143677,0.327175617218018,0.327175617218018,0,0,0,0,0,0,0,0,0,0
1,7,240,N/A,N/A,0.219999998807907,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,250,N/A,N/A,0.140000000596046,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,260,N/A,N/A,0.119999997317791,0.119999997317791,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,270,N/A,N/A,0.089999996125698,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,280,N/A,N/A,0.070000000298023,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,290,N/A,N/A,0.159999996423721,0.089999996125698,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,300,N/A,N/A,0.199999988079071,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,310,N/A,N/A,0.179999992251396,0.059999998658896,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,N/A,N/A,0.159999996423721,0.049999997019768,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,10,N/A,N/A,0.159999996423721,0.059999998658896,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,20,N/A,N/A,0.070000000298023,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,30,N/A,N/A,0.029999999329448,0.089999996125698,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,40,N/A,N/A,0,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,50,N/A,N/A,0.03999999910593,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,60,N/A,N/A,0.059999998658896,0.259999990463257,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,70,N/A,N/A,0.089999996125698,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,80,N/A,N/A,0.199999988079071,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,90,N/A,N/A,0.199999988079071,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,100,N/A,N/A,0.310000002384186,0.199999988079071,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,110,N/A,N/A,0.259999990463257,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,120,N/A,N/A,0.199999988079071,0.239999994635582,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,130,N/A,N/A,0.179999992251396,0.219999998807907,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,140,N/A,N/A,0.140000000596046,0.359999984502792,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,150,N/A,N/A,0.179999992251396,0.259999990463257,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,160,N/A,N/A,0.329999983310699,0.439999997615814,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,170,N/A,N/A,0.409999996423721,0.259999990463257,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,180,N/A,N/A,0.560000002384186,0.179999992251396,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,190,N/A,N/A,0.779999971389771,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,200,N/A,N/A,0.419999986886978,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,210,N/A,N/A,0.379999995231628,0.119999997317791,True,85,-0.312228500843048,-0.093029677867889,0.310567736625671,0.310567736625671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,220,N/A,N/A,0.259999990463257,0.119999997317791,True,85,-0.049408473074436,-0.107092313468456,0.298942178487778,0.298942178487778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,230,N/A,N/A,0.179999992251396,0.099999994039536,True,107,-0.096948638558388,-0.075721845030785,0.360391438007355,0.360391438007355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,240,N/A,N/A,0.359999984502792,0.079999998211861,True,107,0.221715465188026,0.007572167553008,0.338801145553589,0.338801145553589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,250,N/A,N/A,0.199999988079071,0.119999997317791,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,260,N/A,N/A,0.140000000596046,0.140000000596046,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,270,N/A,N/A,0.140000000596046,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,280,N/A,N/A,0.179999992251396,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,290,N/A,N/A,0.099999994039536,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,300,N/A,N/A,0.259999990463257,0.059999998658896,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,310,N/A,N/A,0.219999998807907,0.079999998211861,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,N/A,N/A,0.329999983310699,0.099999994039536,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,10,N/A,N/A,0.089999996125698,0.119999997317791,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,20,N/A,N/A,0.079999998211861,0.159999996423721,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,30,N/A,N/A,0.070000000298023,0.089999996125698,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
